,P3,C3,F3,Fz,F4,C4,P4,Cz,CM,A1,Fp1,Fp2,T3,T5,O1,O2,X3,X2,F7,F8,X1,A2,T6,T4,TRG
2021-06-21 10:19:02.525258,-490.20001220703125,-2499.392333984375,-2847.7568359375,-2355.468505859375,-2444.790771484375,-1837.2962646484375,-270.2092590332031,-51.939598083496094,891.5337524414062,7881.97802734375,-7239.58056640625,-8862.693359375,-4867.7158203125,-5319.40673828125,-1380.04150390625,-299.60101318359375,-3.5999999046325684,-10.5,-7256.4853515625,-8849.67578125,-10.800000190734863,1462.5482177734375,-5635.41845703125,-4488.19189453125,0.0
2021-06-21 10:19:02.526259,324.6000061035156,-2104.199462890625,-2534.671630859375,-1331.4560546875,-1789.337890625,-805.1072998046875,840.6177368164062,1524.8624267578125,1783.0675048828125,9816.0,-9820.2001953125,-9798.0,-7530.83837890625,-7854.38037109375,-1863.3106689453125,149.50030517578125,-3.5999999046325684,-10.5,-9807.0,-9815.400390625,-11.100000381469727,9810.2998046875,-5862.9521484375,-4988.54345703125,0.0
2021-06-21 10:19:02.526259,-403.79998779296875,-2259.1005859375,-2735.298095703125,-2493.443359375,-2421.76611328125,-1634.4486083984375,142.1522674560547,422.42205810546875,1411.5950927734375,-326.2314147949219,-3708.94775390625,-4582.64599609375,-2772.738037109375,-6733.90673828125,-2075.0029296875,-259.3740234375,-3.5999999046325684,-10.5,-2039.63330078125,-2839.9599609375,-10.800000190734863,4438.24267578125,-5015.9052734375,-4241.16015625,0.0
2021-06-21 10:19:02.527259,-1063.800048828125,-2172.8115234375,-2635.134765625,-3548.35009765625,-2706.134521484375,-2459.0029296875,-644.4835815429688,-986.2518920898438,520.0613403320312,-9816.30078125,9819.900390625,9797.7001953125,3366.34033203125,-2865.492431640625,-985.7012329101562,-326.3189392089844,-3.9000000953674316,-10.199999809265137,9806.7001953125,8695.412109375,-11.100000381469727,-8109.43310546875,-3418.087158203125,-2416.419189453125,0.0
2021-06-21 10:19:02.527259,-765.9000244140625,-1937.0140380859375,-2361.034912109375,-3024.946044921875,-2473.496826171875,-2350.39892578125,-606.3963623046875,-919.30078125,0.0,-6905.380859375,8123.9619140625,5720.0849609375,2465.754150390625,-1700.451416015625,-156.29891967773438,-34.523162841796875,-3.9000000953674316,-9.899999618530273,7717.685546875,2955.28369140625,-11.100000381469727,-9810.6005859375,-3509.578857421875,-2230.172119140625,0.0
2021-06-21 10:19:02.528263,-696.2999877929688,-2564.109130859375,-2887.04248046875,-2305.077880859375,-2520.44287109375,-1956.9703369140625,-336.7868957519531,-101.17713165283203,817.2391967773438,7884.97412109375,-7132.2919921875,-8628.8662109375,-4933.90478515625,-5330.4736328125,-1327.9420166015625,-396.86627197265625,-3.9000000953674316,-10.5,-7213.6875,-8838.29296875,-11.100000381469727,1434.105712890625,-5689.53662109375,-4405.84814453125,0.0
2021-06-21 10:19:02.528263,65.69999694824219,-2242.322265625,-2608.4443359375,-1386.3460693359375,-1868.87744140625,-1019.9223022460938,702.6640625,1380.152099609375,1634.4783935546875,9816.0,-9820.2001953125,-9798.0,-7659.92138671875,-7945.60986328125,-1899.84033203125,8.4056396484375,-3.5999999046325684,-10.199999809265137,-9807.0,-9815.400390625,-10.800000190734863,9810.2998046875,-6073.7421875,-4929.85498046875,0.0
2021-06-21 10:19:02.529264,-582.2999877929688,-2350.183837890625,-2831.262939453125,-2524.037841796875,-2486.3544921875,-1821.439453125,137.05398559570312,369.8819885253906,1411.5950927734375,-309.7550964355469,-3394.57421875,-4142.80078125,-2868.277587890625,-6742.2822265625,-2220.822021484375,-446.9999084472656,-3.9000000953674316,-10.5,-1980.674072265625,-2548.804931640625,-11.100000381469727,4243.6357421875,-5166.298828125,-4266.6123046875,0.0
2021-06-21 10:19:02.530263,-1131.5999755859375,-2143.1494140625,-2684.916259765625,-3511.7568359375,-2794.943603515625,-2554.44287109375,-615.6932983398438,-972.7415771484375,297.1778869628906,-9816.30078125,9819.900390625,9797.7001953125,3305.242919921875,-2891.216064453125,-1116.249755859375,-401.069091796875,-3.5999999046325684,-10.5,9806.7001953125,8871.5419921875,-11.100000381469727,-8233.6826171875,-3408.22021484375,-2417.616943359375,0.0
2021-06-21 10:19:02.530263,-840.2999877929688,-1967.87451171875,-2441.70556640625,-3105.331298828125,-2627.4921875,-2371.04248046875,-567.409423828125,-911.494873046875,-74.29447174072266,-6745.4111328125,8237.5439453125,5949.4267578125,2376.803955078125,-1685.1966552734375,-200.3141326904297,-94.26324462890625,-3.9000000953674316,-10.199999809265137,7746.71630859375,2946.29736328125,-11.100000381469727,-9810.6005859375,-3459.34814453125,-2329.583984375,0.0
2021-06-21 10:19:02.531263,-677.0999755859375,-2664.780029296875,-2857.053466796875,-2398.96044921875,-2626.89404296875,-1979.4091796875,-341.285400390625,-108.38262939453125,742.9447631835938,7979.63818359375,-6944.6865234375,-8441.6845703125,-4952.77294921875,-5301.4599609375,-1395.9110107421875,-478.2208557128906,-4.199999809265137,-10.5,-7172.685546875,-8797.255859375,-11.100000381469727,1528.7147216796875,-5661.43115234375,-4531.60986328125,0.0
2021-06-21 10:19:02.617752,-5.400000095367432,-2435.2744140625,-2761.98828125,-1551.31591796875,-2046.7945556640625,-1062.107421875,595.8998413085938,1262.7626953125,1485.8895263671875,9816.0,-9820.2001953125,-9798.0,-7805.47705078125,-8003.0390625,-2015.1182861328125,-148.89990234375,-3.9000000953674316,-10.199999809265137,-9807.0,-9815.400390625,-10.800000190734863,9810.2998046875,-6141.91259765625,-5111.310546875,0.0
2021-06-21 10:19:02.618785,-543.0,-2529.05419921875,-2994.10302734375,-2693.806640625,-2637.658935546875,-1900.1251220703125,-39.286808013916016,273.8087463378906,1188.7115478515625,-256.431640625,-3177.000244140625,-3765.1494140625,-2958.426025390625,-6796.720703125,-2175.609130859375,-547.2672119140625,-3.299999952316284,-10.5,-1862.75537109375,-2401.130615234375,-10.800000190734863,4345.13037109375,-5271.5439453125,-4399.5595703125,0.0
2021-06-21 10:19:02.618785,-1011.0,-2200.3759765625,-2818.067626953125,-3577.14501953125,-2833.517333984375,-2546.96337890625,-685.2698974609375,-960.732421875,148.5889434814453,-9816.30078125,9819.900390625,9797.7001953125,3380.1171875,-2749.137939453125,-945.279052734375,-401.069091796875,-3.9000000953674316,-10.800000190734863,9806.7001953125,9242.076171875,-10.800000190734863,-8122.90576171875,-3407.3232421875,-2396.357177734375,0.0
2021-06-21 10:19:02.619786,-746.4000244140625,-1962.781005859375,-2538.27001953125,-3137.42529296875,-2633.771484375,-2395.276611328125,-681.0712890625,-919.60107421875,0.0,-6765.482421875,8319.658203125,5984.11181640625,2451.0791015625,-1582.900390625,-159.5925750732422,-100.26727294921875,-3.5999999046325684,-10.5,7835.603515625,3282.98291015625,-10.800000190734863,-9810.6005859375,-3465.327880859375,-2346.651611328125,0.0
2021-06-21 10:19:02.619786,-583.5,-2629.125732421875,-2962.314697265625,-2365.06689453125,-2550.045654296875,-1933.6337890625,-340.6855773925781,-58.8448600769043,594.3557739257812,8020.080078125,-6821.814453125,-8425.837890625,-4850.0458984375,-5178.82421875,-1283.9267578125,-442.1966857910156,-3.9000000953674316,-10.199999809265137,-7002.69091796875,-8754.720703125,-10.800000190734863,1475.122802734375,-5697.60888671875,-4526.51904296875,0.0
2021-06-21 10:19:02.620784,153.3000030517578,-2283.669189453125,-2737.9970703125,-1431.6378173828125,-1922.4019775390625,-957.6917724609375,569.8086547851562,1306.5960693359375,1560.1839599609375,9816.0,-9820.2001953125,-9798.0,-7641.65234375,-7870.2333984375,-1959.1260986328125,-104.16989135742188,-3.5999999046325684,-10.5,-9807.0,-9815.400390625,-11.100000381469727,9810.2998046875,-6078.22705078125,-5122.3896484375,0.0
2021-06-21 10:19:02.621784,-468.29998779296875,-2452.352783203125,-2846.85693359375,-2558.83154296875,-2486.653564453125,-1771.17626953125,-62.37905502319336,297.2265930175781,1114.4171142578125,-73.69415283203125,-3072.708251953125,-3774.119873046875,-2793.403564453125,-6606.18603515625,-2024.999267578125,-460.8091735839844,-3.299999952316284,-10.199999809265137,-1612.8515625,-2295.0927734375,-10.5,4275.072265625,-5121.44970703125,-4317.515625,0.0
2021-06-21 10:19:02.621784,-1079.4000244140625,-2171.91259765625,-2669.322265625,-3452.9677734375,-2722.58056640625,-2518.540771484375,-728.7552490234375,-1100.03857421875,74.29447174072266,-9816.30078125,9819.900390625,9797.7001953125,3457.986083984375,-2734.4814453125,-949.7704467773438,-371.3491516113281,-3.9000000953674316,-10.800000190734863,9806.7001953125,9182.466796875,-10.800000190734863,-8165.12109375,-3348.12255859375,-2438.876708984375,0.0
2021-06-21 10:19:02.622783,-715.2000122070312,-1939.111328125,-2452.50146484375,-3010.248779296875,-2534.496826171875,-2301.33251953125,-678.3721923828125,-941.8179931640625,-297.1778869628906,-6812.51416015625,8302.27734375,5919.525390625,2524.755126953125,-1623.878662109375,-145.2202606201172,-20.4136962890625,-3.9000000953674316,-10.5,7832.3115234375,3320.42578125,-10.800000190734863,-9810.6005859375,-3314.03759765625,-2299.640625,0.0
2021-06-21 10:19:02.622783,-557.0999755859375,-2585.681640625,-2970.11181640625,-2375.264892578125,-2544.364501953125,-1918.0762939453125,-417.75970458984375,-97.27415466308594,668.6503295898438,7937.69873046875,-6906.32666015625,-8460.8212890625,-4821.59375,-5237.1513671875,-1360.8785400390625,-449.101318359375,-3.9000000953674316,-10.800000190734863,-7094.27294921875,-8731.65625,-10.800000190734863,1521.2298583984375,-5590.2705078125,-4522.02783203125,0.0
2021-06-21 10:19:02.623790,142.8000030517578,-2271.6845703125,-2703.209716796875,-1467.331298828125,-1942.7354736328125,-1015.4345092773438,498.7325134277344,1407.4730224609375,1411.5950927734375,9816.0,-9820.2001953125,-9798.0,-7608.408203125,-7860.0634765625,-1972.3006591796875,-96.064453125,-3.9000000953674316,-10.5,-9807.0,-9815.400390625,-11.100000381469727,9810.2998046875,-5989.126953125,-5103.525390625,0.0
2021-06-21 10:19:02.623790,-473.3999938964844,-2273.1826171875,-2865.4501953125,-2535.1357421875,-2388.57470703125,-1753.5244140625,21.292848587036133,494.7771911621094,1263.006103515625,-126.11885070800781,-3277.09619140625,-3940.071044921875,-2688.2802734375,-6629.81591796875,-2124.707275390625,-424.7850036621094,-3.299999952316284,-10.199999809265137,-1709.8203125,-2600.026611328125,-10.800000190734863,4447.8232421875,-5035.638671875,-4326.19873046875,0.0
2021-06-21 10:19:02.624783,-1029.0,-2083.52587890625,-2740.69580078125,-3432.871337890625,-2690.28662109375,-2538.885498046875,-653.7804565429688,-823.52783203125,148.5889434814453,-9816.30078125,9819.900390625,9797.7001953125,3546.0380859375,-2684.23046875,-905.1564331054688,-382.45660400390625,-3.9000000953674316,-10.5,9806.7001953125,8862.8564453125,-11.100000381469727,-8263.6220703125,-3333.471923828125,-2533.497314453125,0.0
2021-06-21 10:19:02.625751,-720.9000244140625,-1876.192138671875,-2420.71337890625,-3044.4423828125,-2504.893798828125,-2330.353271484375,-583.9038696289062,-718.7479858398438,0.0,-6620.78955078125,8181.501953125,5707.2275390625,2556.202392578125,-1555.0828857421875,-76.95176696777344,-104.4700927734375,-3.5999999046325684,-10.199999809265137,7749.1103515625,2960.675537109375,-10.5,-9810.6005859375,-3343.936767578125,-2463.130859375,0.0
2021-06-21 10:19:02.626785,-604.7999877929688,-2539.540771484375,-2987.505615234375,-2395.361328125,-2541.374267578125,-1977.614013671875,-424.35748291015625,-6.905264377593994,520.0613403320312,8081.79150390625,-7093.931640625,-8732.921875,-4868.6142578125,-5247.6201171875,-1324.348876953125,-482.12347412109375,-3.5999999046325684,-10.800000190734863,-7200.818359375,-8850.8740234375,-11.100000381469727,1496.08056640625,-5639.00634765625,-4692.404296875,0.0
2021-06-21 10:19:02.626785,185.10000610351562,-2164.721923828125,-2675.320068359375,-1412.141357421875,-1909.544189453125,-923.8838500976562,650.4815673828125,1512.2528076171875,1485.8895263671875,9816.0,-9820.2001953125,-9798.0,-7496.69580078125,-7881.8984375,-1865.4066162109375,-28.519134521484375,-3.9000000953674316,-10.5,-9807.0,-9815.400390625,-10.800000190734863,9810.2998046875,-5942.185546875,-5207.72802734375,0.0
2021-06-21 10:19:02.627779,-540.9000244140625,-2346.588623046875,-2951.818603515625,-2604.722900390625,-2479.77587890625,-1857.0423583984375,-22.192548751831055,387.2952575683594,1263.006103515625,-117.13175964355469,-3609.450927734375,-4567.396484375,-2706.25,-6677.07568359375,-2104.047119140625,-427.48681640625,-3.5999999046325684,-10.199999809265137,-1958.52685546875,-2858.531494140625,-11.100000381469727,4188.845703125,-5064.04296875,-4556.46240234375,0.0
2021-06-21 10:19:02.627779,-1225.199951171875,-2176.107177734375,-2779.381591796875,-3591.542236328125,-2762.350341796875,-2599.919189453125,-805.829345703125,-900.6866455078125,74.29447174072266,-9816.30078125,9819.900390625,9797.7001953125,3420.549072265625,-2823.018310546875,-964.1427612304688,-490.2289123535156,-3.5999999046325684,-10.5,9806.7001953125,8424.625,-10.5,-8449.2470703125,-3354.70068359375,-2643.089599609375,0.0
2021-06-21 10:19:02.647209,-872.0999755859375,-1866.3048095703125,-2499.88427734375,-3063.0390625,-2516.854736328125,-2352.792236328125,-685.86962890625,-739.4637451171875,-148.5889434814453,-6585.14111328125,7955.2373046875,5334.6591796875,2469.048828125,-1592.1728515625,-151.20872497558594,-49.83343505859375,-3.5999999046325684,-10.5,7602.75927734375,2371.17626953125,-11.100000381469727,-9810.6005859375,-3362.17529296875,-2579.310302734375,0.0
2021-06-21 10:19:02.648249,-628.2000122070312,-2404.414306640625,-2914.93212890625,-2368.3662109375,-2522.835205078125,-2003.9423828125,-381.4718933105469,77.45905303955078,891.5337524414062,8167.16845703125,-7433.47900390625,-9003.52734375,-4914.1376953125,-5170.748046875,-1316.86328125,-423.28399658203125,-3.9000000953674316,-10.5,-7381.28759765625,-9096.4990234375,-10.5,1426.3212890625,-5651.564453125,-4757.68115234375,0.0
2021-06-21 10:19:02.649247,204.60000610351562,-2004.427490234375,-2627.03759765625,-1357.25146484375,-1892.5,-980.130615234375,723.6570434570312,1545.578369140625,1485.8895263671875,9816.0,-9820.2001953125,-9798.0,-7645.24609375,-7816.6923828125,-1859.418212890625,-53.736053466796875,-3.9000000953674316,-10.199999809265137,-9807.0,-9815.400390625,-11.100000381469727,9810.2998046875,-5953.845703125,-5279.591796875,0.0
2021-06-21 10:19:02.649247,-504.6000061035156,-2231.535888671875,-2919.130615234375,-2537.2353515625,-2544.962646484375,-1901.32177734375,28.79033088684082,443.4380798339844,1188.7115478515625,142.2956085205078,-3960.086669921875,-4957.00830078125,-2850.90673828125,-6681.5625,-2101.950927734375,-459.30816650390625,-3.9000000953674316,-10.5,-2092.906005859375,-3158.6728515625,-10.800000190734863,4413.392578125,-5082.8798828125,-4529.81298828125,0.0
2021-06-21 10:19:02.650264,-1121.699951171875,-2137.1572265625,-2821.3662109375,-3526.154296875,-2902.2919921875,-2758.4873046875,-734.1535034179688,-1004.8660278320312,148.5889434814453,-9816.30078125,9819.900390625,9797.7001953125,3308.8369140625,-2823.61669921875,-983.3058471679688,-399.26788330078125,-3.5999999046325684,-10.199999809265137,9806.7001953125,8226.0283203125,-10.800000190734863,-8313.3212890625,-3399.549560546875,-2753.580078125,0.0
2021-06-21 10:19:02.650264,-732.0,-1804.883544921875,-2540.968994140625,-2993.15185546875,-2658.291259765625,-2511.958740234375,-627.9891357421875,-761.98095703125,-148.5889434814453,-6513.24462890625,7782.61669921875,5005.74658203125,2406.154541015625,-1645.11572265625,-164.98219299316406,-57.938873291015625,-3.299999952316284,-9.899999618530273,7542.3037109375,2229.193359375,-10.800000190734863,-9810.6005859375,-3393.569580078125,-2640.39453125,0.0
2021-06-21 10:19:02.651248,-626.0999755859375,-2425.68701171875,-3015.095458984375,-2326.9736328125,-2603.869384765625,-2076.0458984375,-331.6885986328125,46.8357048034668,817.2391967773438,8192.6328125,-7601.90380859375,-9176.056640625,-4979.12841796875,-5297.87060546875,-1383.0357666015625,-413.9777526855469,-3.5999999046325684,-10.5,-7421.0927734375,-9147.720703125,-11.100000381469727,1600.5697021484375,-5630.33544921875,-4806.18896484375,0.0
2021-06-21 10:19:02.652247,226.1999969482422,-2033.490234375,-2693.61328125,-1293.6630859375,-1878.446044921875,-999.8768310546875,762.343994140625,1614.6309814453125,1708.77294921875,9816.0,-9820.2001953125,-9798.0,-7553.30078125,-7869.33642578125,-1792.0479736328125,49.2330322265625,-3.5999999046325684,-10.199999809265137,-9807.0,-9815.400390625,-10.800000190734863,9810.2998046875,-5879.99462890625,-5174.19140625,0.0
2021-06-21 10:19:02.652247,-567.9000244140625,-2259.699951171875,-2998.001708984375,-2506.041015625,-2513.266357421875,-1911.4940185546875,105.5645523071289,428.4266357421875,1263.006103515625,-159.07151794433594,-4044.59912109375,-5054.48583984375,-2805.083984375,-6773.68896484375,-2048.952880859375,-417.27996826171875,-3.5999999046325684,-10.800000190734863,-2288.9384765625,-3129.018310546875,-10.800000190734863,4400.818359375,-5006.03857421875,-4551.3720703125,0.0
2021-06-21 10:19:02.653247,-1210.199951171875,-2079.33154296875,-2908.934326171875,-3501.2587890625,-2813.18359375,-2730.962158203125,-754.8464965820312,-920.8019409179688,297.1778869628906,-9816.30078125,9819.900390625,9797.7001953125,3445.706787109375,-2893.907958984375,-998.2770385742188,-393.26385498046875,-3.9000000953674316,-10.5,9806.7001953125,8363.21875,-10.199999809265137,-8191.76708984375,-3430.046875,-2715.55224609375,0.0
2021-06-21 10:19:02.653247,-899.4000244140625,-1855.218994140625,-2587.451904296875,-3067.838134765625,-2602.075439453125,-2529.909912109375,-629.7885131835938,-786.2994384765625,-74.29447174072266,-6569.5634765625,7823.3740234375,5081.09765625,2421.12939453125,-1780.9124755859375,-219.17779541015625,-53.43585205078125,-3.9000000953674316,-10.199999809265137,7436.65576171875,2202.533935546875,-10.800000190734863,-9810.6005859375,-3423.169921875,-2627.219482421875,0.0
2021-06-21 10:19:02.654247,-676.5,-2464.03759765625,-3016.5947265625,-2326.3740234375,-2573.66845703125,-2051.213623046875,-430.35546875,59.44532012939453,891.5337524414062,8151.29150390625,-7508.70068359375,-9065.123046875,-4908.14794921875,-5377.4345703125,-1428.5482177734375,-457.8071594238281,-3.299999952316284,-10.199999809265137,-7510.87841796875,-9156.107421875,-10.800000190734863,1917.330322265625,-5703.5888671875,-4775.9462890625,0.0
2021-06-21 10:19:02.654247,67.80000305175781,-2169.8154296875,-2765.287109375,-1429.5382080078125,-1906.2550048828125,-1084.2470703125,559.3121948242188,1525.4630126953125,1560.1839599609375,9816.0,-9820.2001953125,-9798.0,-7668.90625,-8039.53076171875,-1966.6116943359375,-50.133636474609375,-3.9000000953674316,-10.5,-9807.0,-9815.400390625,-10.800000190734863,9810.2998046875,-6079.1240234375,-5390.98046875,0.0
2021-06-21 10:19:02.655250,-648.2999877929688,-2396.324462890625,-2988.4052734375,-2579.527587890625,-2519.844970703125,-1936.625732421875,-85.17139434814453,348.2655029296875,1188.7115478515625,-149.78485107421875,-3667.89013671875,-4466.92919921875,-2813.4697265625,-6867.6103515625,-2259.44775390625,-512.1436157226562,-3.5999999046325684,-10.199999809265137,-2155.756103515625,-2855.835693359375,-10.800000190734863,4500.21728515625,-5232.0771484375,-4644.1962890625,0.0
2021-06-21 10:19:02.656248,-1283.699951171875,-2237.827880859375,-2890.041259765625,-3611.03857421875,-2875.67919921875,-2751.0078125,-831.32080078125,-1053.5030517578125,74.29447174072266,-9816.30078125,9819.900390625,9797.7001953125,3323.51220703125,-2947.14990234375,-1194.399169921875,-447.30010986328125,-4.199999809265137,-10.199999809265137,9806.7001953125,8654.673828125,-11.100000381469727,-8329.7880859375,-3572.666259765625,-2843.709228515625,0.0
2021-06-21 10:19:02.656248,-987.9000244140625,-2014.31494140625,-2582.35400390625,-3213.3115234375,-2710.619873046875,-2485.331298828125,-712.2608032226562,-863.7584838867188,-148.5889434814453,-6515.64111328125,8084.40283203125,5401.3388671875,2294.4423828125,-1764.1622314453125,-416.4976806640625,-160.60775756835938,-3.9000000953674316,-10.5,7548.2890625,2552.698974609375,-11.399999618530273,-9748.326171875,-3608.54541015625,-2785.320068359375,0.0
2021-06-21 10:19:02.657248,-792.9000244140625,-2644.40625,-2987.205810546875,-2484.145263671875,-2656.4970703125,-2089.2099609375,-483.13775634765625,-79.26042175292969,520.0613403320312,8196.826171875,-7110.11474609375,-8761.029296875,-5057.89599609375,-5391.49267578125,-1514.482666015625,-563.47802734375,-3.9000000953674316,-10.800000190734863,-7343.876953125,-8985.66796875,-10.800000190734863,1870.6246337890625,-5838.73388671875,-4817.26806640625,0.0
2021-06-21 10:19:02.709601,3.5999999046325684,-2309.136474609375,-2783.280517578125,-1529.4197998046875,-1974.431640625,-1095.6160888671875,560.8116455078125,1353.131591796875,1485.8895263671875,9816.0,-9820.2001953125,-9798.0,-7800.984375,-8047.3076171875,-2074.104736328125,-101.76828002929688,-3.9000000953674316,-10.199999809265137,-9807.0,-9815.400390625,-10.800000190734863,9810.2998046875,-6205.59814453125,-5377.50634765625,0.0
2021-06-21 10:19:02.710621,-563.4000244140625,-2491.602294921875,-2925.42822265625,-2690.50732421875,-2467.815185546875,-1960.859619140625,-45.284793853759766,411.3135681152344,1263.006103515625,-250.44027709960938,-3099.97998046875,-3820.466552734375,-2898.526611328125,-6806.2919921875,-2275.916015625,-422.08319091796875,-3.5999999046325684,-10.199999809265137,-1902.8597412109375,-2576.36279296875,-10.800000190734863,4404.41064453125,-5255.697265625,-4568.14013671875,0.0
2021-06-21 10:19:02.710621,-1157.0999755859375,-2244.71923828125,-2733.798583984375,-3522.554931640625,-2686.399169921875,-2666.33837890625,-715.5596923828125,-954.7278442382812,222.88343811035156,-9816.30078125,9819.900390625,9797.7001953125,3416.955078125,-2876.260498046875,-1072.533935546875,-346.1322326660156,-3.5999999046325684,-10.800000190734863,9806.7001953125,9032.396484375,-11.100000381469727,-8179.19287109375,-3587.615966796875,-2732.3203125,0.0
2021-06-21 10:19:02.711611,-848.4000244140625,-1957.9871826171875,-2395.22265625,-3037.843505859375,-2491.138916015625,-2492.81103515625,-552.7144165039062,-799.209228515625,0.0,-6640.86083984375,8276.8037109375,5797.82763671875,2451.9775390625,-1729.1661376953125,-309.3041687011719,-51.334442138671875,-3.9000000953674316,-10.199999809265137,7668.00341796875,3114.64013671875,-10.800000190734863,-9810.6005859375,-3601.07080078125,-2578.11279296875,0.0
2021-06-21 10:19:02.712611,-741.0,-2597.366455078125,-2905.33544921875,-2416.957275390625,-2577.5556640625,-2091.603759765625,-342.1850891113281,-4.5034332275390625,891.5337524414062,8056.328125,-6839.49609375,-8487.43359375,-4961.7578125,-5425.591796875,-1494.720703125,-354.5378723144531,-3.5999999046325684,-10.5,-7250.79931640625,-8806.5419921875,-11.100000381469727,1459.2548828125,-5830.9599609375,-4789.72021484375,0.0
2021-06-21 10:19:02.712611,4.199999809265137,-2352.88037109375,-2715.505126953125,-1497.625732421875,-2031.2454833984375,-1093.821044921875,505.330322265625,1314.7022705078125,1485.8895263671875,9816.0,-9820.2001953125,-9798.0,-7774.62890625,-8101.74560546875,-2082.18896484375,-89.46002197265625,-3.299999952316284,-10.5,-9807.0,-9815.400390625,-10.800000190734863,9810.2998046875,-6219.052734375,-5347.8623046875,0.0
2021-06-21 10:19:02.713614,-750.0,-2531.750732421875,-2969.51220703125,-2588.52587890625,-2568.585205078125,-1932.43701171875,-137.05398559570312,326.34881591796875,1188.7115478515625,-430.7812194824219,-2801.489990234375,-3427.86474609375,-2872.171142578125,-6891.240234375,-2218.72607421875,-537.9609375,-3.5999999046325684,-10.5,-1750.822509765625,-2328.341796875,-10.800000190734863,4253.81494140625,-5340.61181640625,-4592.9931640625,0.0
2021-06-21 10:19:02.714612,-1077.300048828125,-2194.683349609375,-2661.824951171875,-3398.377685546875,-2783.28173828125,-2657.36279296875,-827.4221801757812,-1025.2816162109375,297.1778869628906,-9816.30078125,9819.900390625,9797.7001953125,3371.431640625,-2807.763916015625,-1002.1694946289062,-401.66949462890625,-4.199999809265137,-10.199999809265137,9806.7001953125,9121.3603515625,-11.100000381469727,-8275.8974609375,-3493.732177734375,-2640.09521484375,0.0
2021-06-21 10:19:02.714612,-865.5,-1984.9525146484375,-2461.198486328125,-2981.154052734375,-2549.148681640625,-2535.295166015625,-683.7703857421875,-863.7584838867188,-148.5889434814453,-6487.4814453125,8346.3310546875,6053.78125,2370.21484375,-1745.9163818359375,-261.99530029296875,-105.37069702148438,-3.9000000953674316,-10.800000190734863,7748.51171875,3194.318359375,-11.100000381469727,-9767.1884765625,-3634.259033203125,-2600.570068359375,0.0
2021-06-21 10:19:02.715611,-657.9000244140625,-2611.448486328125,-2823.165771484375,-2282.58203125,-2581.14404296875,-2078.439453125,-406.06365966796875,-47.13593292236328,668.6503295898438,8239.6650390625,-6757.08154296875,-8353.177734375,-5005.484375,-5387.9033203125,-1417.7689208984375,-482.12347412109375,-3.9000000953674316,-10.199999809265137,-7123.30322265625,-8733.154296875,-10.800000190734863,2182.594970703125,-5763.08837890625,-4763.3701171875,0.0
2021-06-21 10:19:02.716611,87.30000305175781,-2401.118408203125,-2684.0166015625,-1416.040771484375,-2034.833740234375,-1039.3692626953125,559.0122680664062,1297.8895263671875,1411.5950927734375,9816.0,-9820.2001953125,-9798.0,-7717.12548828125,-8031.15576171875,-2063.325439453125,-134.19003295898438,-3.9000000953674316,-10.5,-9807.0,-9815.400390625,-10.800000190734863,9810.2998046875,-6172.708984375,-5351.15576171875,0.0
2021-06-21 10:19:02.716611,-524.0999755859375,-2393.328369140625,-2840.859130859375,-2530.936279296875,-2507.285888671875,-1777.459228515625,-60.27975845336914,307.734619140625,1040.1226806640625,-362.7789001464844,-2808.383056640625,-3409.625,-2739.79345703125,-6654.94189453125,-2139.977783203125,-474.3182373046875,-3.5999999046325684,-10.5,-1450.0401611328125,-1982.3704833984375,-10.5,4511.5947265625,-5168.3916015625,-4438.78564453125,0.0
2021-06-21 10:19:02.717611,-1053.5999755859375,-2212.06103515625,-2719.403564453125,-3462.86572265625,-2816.77197265625,-2501.78662109375,-774.9397583007812,-977.5452270507812,148.5889434814453,-9816.30078125,9819.900390625,9797.7001953125,3459.483642578125,-2685.427001953125,-935.9969482421875,-395.9656677246094,-3.9000000953674316,-10.5,9806.7001953125,9220.208984375,-11.100000381469727,-8391.46484375,-3452.471435546875,-2552.06201171875,0.0
2021-06-21 10:19:02.718612,-677.7000122070312,-1890.873291015625,-2376.92919921875,-2991.9521484375,-2564.996826171875,-2227.43359375,-643.2839965820312,-735.8609619140625,0.0,-6910.7734375,8092.79443359375,5633.67041015625,2484.62255859375,-1449.1973876953125,-94.61773681640625,1.80120849609375,-3.9000000953674316,-10.199999809265137,7716.78759765625,3142.49755859375,-11.100000381469727,-9810.6005859375,-3398.951416015625,-2320.001953125,0.0
2021-06-21 10:19:02.718612,-488.1000061035156,-2522.76220703125,-2888.241943359375,-2270.88427734375,-2566.193115234375,-1802.5906982421875,-330.489013671875,148.61329650878906,1040.1226806640625,7844.232421875,-7202.71875,-8769.9990234375,-4924.6201171875,-5112.42138671875,-1329.1396484375,-381.25579833984375,-4.199999809265137,-10.199999809265137,-7208.00146484375,-8762.208984375,-10.800000190734863,1188.60107421875,-5616.880859375,-4556.46240234375,0.0
2021-06-21 10:19:02.719611,222.60000610351562,-2201.8740234375,-2609.044189453125,-1424.739013671875,-1959.4805908203125,-823.3576049804688,669.3751831054688,1513.7540283203125,1708.77294921875,9816.0,-9820.2001953125,-9798.0,-7600.02197265625,-7759.2626953125,-1851.9326171875,28.8193359375,-3.9000000953674316,-10.5,-9807.0,-9815.400390625,-10.800000190734863,9810.2998046875,-5930.8232421875,-5117.29931640625,0.0
